,Original index,pm-Containers.pLMN-Identity,list-of-matched-UEs.ueId,cellObjectID,timestamp,list-of-matched-UEs.pmType,pm-Containers.QCI,pm-Containers.dl-PRBUsage,pm-Containers.ul-PRBUsage,pm-Containers.dl-TotalofAvailablePRBs,pm-Containers.ul-TotalofAvailablePRBs,pm-Containers.nRCGI.nRCellIdentity,list-of-matched-UEs.pmVal,Test ID
729,338,b'111',b'00007',1112,1700816148.2312894,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00c\xf0',1197.0,10
730,339,b'111',b'00009',1112,1700816148.2312894,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00c\xf0',638.0,10
731,340,b'111',b'00012',1112,1700816148.2312894,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00c\xf0',3410.0,10
732,341,b'111',b'00006',1112,1700816148.2312894,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00c\xf0',505.0,10
733,342,b'111',b'00005',1112,1700816148.2312894,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00c\xf0',5386.0,10
734,343,b'111',b'00011',1112,1700816148.2312894,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00c\xf0',6302.0,10
735,344,b'111',b'00003',1112,1700816148.2312894,DRB.UEThpDl.UEID,-1.0,80.0,0.0,139.0,139.0,b'32\x00c\xf0',351.0,10
736,360,b'111',b'00012',1113,1700816176.454725,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00c\xf0',3410.0,10
737,370,b'111',b'00002',1115,1700816176.5075345,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',7099.0,10
738,371,b'111',b'00001',1115,1700816176.5075345,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',1360.0,10
739,372,b'111',b'00010',1115,1700816176.5075345,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',8876.0,10
740,397,b'111',b'00004',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',523.0,10
741,398,b'111',b'00005',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',4526.0,10
742,399,b'111',b'00009',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',747.0,10
743,400,b'111',b'00006',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',466.0,10
744,401,b'111',b'00011',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',7008.0,10
745,402,b'111',b'00003',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',341.0,10
746,403,b'111',b'00007',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',1619.0,10
747,404,b'111',b'00012',1112,1700816176.6127982,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00c\xf0',3410.0,10
748,429,b'111',b'00001',1115,1700816204.9028826,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',1400.0,10
749,430,b'111',b'00003',1115,1700816204.9028826,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',338.0,10
750,431,b'111',b'00002',1115,1700816204.9028826,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',7212.0,10
751,432,b'111',b'00010',1115,1700816204.9028826,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',6031.0,10
752,457,b'111',b'00004',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',555.0,10
753,458,b'111',b'00001',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',1400.0,10
754,459,b'111',b'00011',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',7884.0,10
755,460,b'111',b'00006',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',454.0,10
756,461,b'111',b'00009',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',848.0,10
757,462,b'111',b'00007',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',2832.0,10
758,463,b'111',b'00005',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',4066.0,10
759,464,b'111',b'00012',1112,1700816205.0060134,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',3724.0,10
760,490,b'111',b'00010',1115,1700816233.2770622,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',5626.0,10
761,491,b'111',b'00002',1115,1700816233.2770622,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',7322.0,10
762,492,b'111',b'00003',1115,1700816233.2770622,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',862.0,10
763,493,b'111',b'00001',1115,1700816233.2770622,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00c\xf0',1922.0,10
764,497,b'111',b'00005',1113,1700816233.3104432,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00c\xf0',4045.0,10
765,522,b'111',b'00011',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',8270.0,10
766,523,b'111',b'00012',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',3141.0,10
767,524,b'111',b'00004',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',546.0,10
768,525,b'111',b'00007',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',3175.0,10
769,526,b'111',b'00003',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',862.0,10
770,527,b'111',b'00006',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',492.0,10
771,528,b'111',b'00010',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',5626.0,10
772,529,b'111',b'00009',1112,1700816233.4149425,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',962.0,10
773,547,b'111',b'00005',1113,1700816261.6723356,DRB.UEThpDl.UEID,-1.0,6.0,0.0,139.0,139.0,b'48\x00c\xf0',0.0,10
774,548,b'111',b'00001',1113,1700816261.6723356,DRB.UEThpDl.UEID,-1.0,6.0,0.0,139.0,139.0,b'48\x00c\xf0',931.0,10
775,555,b'111',b'00002',1115,1700816261.7150974,DRB.UEThpDl.UEID,-1.0,58.0,0.0,139.0,139.0,b'80\x00c\xf0',3890.0,10
776,556,b'111',b'00004',1115,1700816261.7150974,DRB.UEThpDl.UEID,-1.0,58.0,0.0,139.0,139.0,b'80\x00c\xf0',1851.0,10
777,578,b'111',b'00006',1112,1700816261.8073308,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
778,579,b'111',b'00003',1112,1700816261.8073308,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',3692.0,10
779,580,b'111',b'00007',1112,1700816261.8073308,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
780,581,b'111',b'00011',1112,1700816261.8073308,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
781,582,b'111',b'00010',1112,1700816261.8073308,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',5290.0,10
782,583,b'111',b'00012',1112,1700816261.8073308,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',347.0,10
783,584,b'111',b'00009',1112,1700816261.8073308,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'32\x00c\xf0',1798.0,10
784,601,b'111',b'00007',1114,1700816286.022571,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00c\xf0',23752.0,10
785,611,b'111',b'00005',1113,1700816286.076683,DRB.UEThpDl.UEID,-1.0,52.0,0.0,139.0,139.0,b'48\x00c\xf0',0.0,10
786,612,b'111',b'00010',1113,1700816286.076683,DRB.UEThpDl.UEID,-1.0,52.0,0.0,139.0,139.0,b'48\x00c\xf0',5290.0,10
787,613,b'111',b'00001',1113,1700816286.076683,DRB.UEThpDl.UEID,-1.0,52.0,0.0,139.0,139.0,b'48\x00c\xf0',1037.0,10
788,623,b'111',b'00002',1115,1700816286.1302106,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',3461.0,10
789,624,b'111',b'00004',1115,1700816286.1302106,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',2158.0,10
790,625,b'111',b'00003',1115,1700816286.1302106,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',4007.0,10
791,644,b'111',b'00006',1112,1700816286.215775,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',1419.0,10
792,645,b'111',b'00009',1112,1700816286.215775,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',1741.0,10
793,646,b'111',b'00011',1112,1700816286.215775,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
794,647,b'111',b'00012',1112,1700816286.215775,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',544.0,10
795,648,b'111',b'00003',1112,1700816286.215775,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',4241.0,10
796,649,b'111',b'00010',1112,1700816286.215775,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',5290.0,10
797,666,b'111',b'00007',1114,1700816314.462843,DRB.UEThpDl.UEID,-1.0,65.0,0.0,139.0,139.0,b'64\x00c\xf0',6315.0,10
798,676,b'111',b'00001',1113,1700816314.516966,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'48\x00c\xf0',768.0,10
799,677,b'111',b'00005',1113,1700816314.516966,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'48\x00c\xf0',260.0,10
800,678,b'111',b'00010',1113,1700816314.516966,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'48\x00c\xf0',2292.0,10
801,691,b'111',b'00010',1115,1700816314.5842452,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',2292.0,10
802,692,b'111',b'00002',1115,1700816314.5842452,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',2662.0,10
803,693,b'111',b'00004',1115,1700816314.5842452,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',1686.0,10
804,694,b'111',b'00003',1115,1700816314.5842452,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',3736.0,10
805,710,b'111',b'00012',1112,1700816314.6598108,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',497.0,10
806,711,b'111',b'00011',1112,1700816314.6598108,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
807,712,b'111',b'00009',1112,1700816314.6598108,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',2216.0,10
808,713,b'111',b'00005',1112,1700816314.6598108,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',260.0,10
809,714,b'111',b'00006',1112,1700816314.6598108,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',919.0,10
810,729,b'111',b'00007',1114,1700816338.8910112,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'64\x00c\xf0',5974.0,10
811,745,b'111',b'00001',1115,1700816338.9874778,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00c\xf0',661.0,10
812,746,b'111',b'00003',1115,1700816338.9874778,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00c\xf0',3946.0,10
813,747,b'111',b'00004',1115,1700816338.9874778,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00c\xf0',1448.0,10
814,748,b'111',b'00002',1115,1700816338.9874778,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00c\xf0',2103.0,10
815,749,b'111',b'00010',1115,1700816338.9874778,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00c\xf0',1237.0,10
816,765,b'111',b'00011',1112,1700816339.0623446,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
817,766,b'111',b'00005',1112,1700816339.0623446,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00c\xf0',307.0,10
818,767,b'111',b'00012',1112,1700816339.0623446,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00c\xf0',592.0,10
819,768,b'111',b'00006',1112,1700816339.0623446,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00c\xf0',919.0,10
820,769,b'111',b'00009',1112,1700816339.0623446,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00c\xf0',2123.0,10
821,784,b'111',b'00007',1114,1700816367.3327992,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'64\x00c\xf0',4128.0,10
822,788,b'111',b'00001',1113,1700816367.368992,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00c\xf0',632.0,10
823,798,b'111',b'00010',1115,1700816367.426289,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00c\xf0',1111.0,10
824,799,b'111',b'00002',1115,1700816367.426289,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00c\xf0',1805.0,10
825,800,b'111',b'00004',1115,1700816367.426289,DRB.UEThpDl.UEID,-1.0,77.0,0.0,139.0,139.0,b'80\x00c\xf0',1412.0,10
826,819,b'111',b'00003',1112,1700816367.510232,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00c\xf0',4478.0,10
827,820,b'111',b'00011',1112,1700816367.510232,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
828,821,b'111',b'00012',1112,1700816367.510232,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00c\xf0',707.0,10
829,822,b'111',b'00006',1112,1700816367.510232,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00c\xf0',742.0,10
830,823,b'111',b'00009',1112,1700816367.510232,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00c\xf0',1914.0,10
831,824,b'111',b'00005',1112,1700816367.510232,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00c\xf0',300.0,10
832,840,b'111',b'00007',1114,1700816395.7741072,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'64\x00c\xf0',3341.0,10
833,850,b'111',b'00004',1115,1700816395.8294756,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',1423.0,10
834,851,b'111',b'00010',1115,1700816395.8294756,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',983.0,10
835,852,b'111',b'00002',1115,1700816395.8294756,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',1709.0,10
836,859,b'111',b'00003',1113,1700816395.8740904,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'48\x00c\xf0',4773.0,10
837,860,b'111',b'00001',1113,1700816395.8740904,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'48\x00c\xf0',850.0,10
838,879,b'111',b'00003',1112,1700816395.957966,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',4773.0,10
839,880,b'111',b'00006',1112,1700816395.957966,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',564.0,10
840,881,b'111',b'00005',1112,1700816395.957966,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',300.0,10
841,882,b'111',b'00012',1112,1700816395.957966,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',721.0,10
842,883,b'111',b'00009',1112,1700816395.957966,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',1716.0,10
843,884,b'111',b'00011',1112,1700816395.957966,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
844,900,b'111',b'00007',1114,1700816424.2368083,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00c\xf0',3341.0,10
845,907,b'111',b'00001',1113,1700816424.2854912,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00c\xf0',1262.0,10
846,908,b'111',b'00003',1113,1700816424.2854912,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00c\xf0',5200.0,10
847,921,b'111',b'00010',1115,1700816424.3528476,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00c\xf0',882.0,10
848,922,b'111',b'00002',1115,1700816424.3528476,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00c\xf0',1756.0,10
849,923,b'111',b'00004',1115,1700816424.3528476,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00c\xf0',1296.0,10
850,924,b'111',b'00008',1115,1700816424.3528476,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00c\xf0',16179.0,10
851,940,b'111',b'00006',1112,1700816424.43097,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',533.0,10
852,941,b'111',b'00012',1112,1700816424.43097,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',672.0,10
853,942,b'111',b'00009',1112,1700816424.43097,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',1673.0,10
854,943,b'111',b'00005',1112,1700816424.43097,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',300.0,10
855,944,b'111',b'00011',1112,1700816424.43097,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',25125.0,10
856,960,b'111',b'00007',1114,1700816456.747333,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00c\xf0',3341.0,10
857,967,b'111',b'00001',1113,1700816456.7958622,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00c\xf0',1308.0,10
858,968,b'111',b'00003',1113,1700816456.7958622,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00c\xf0',4477.0,10
859,981,b'111',b'00004',1115,1700816456.8702266,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',1265.0,10
860,982,b'111',b'00008',1115,1700816456.8702266,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',15402.0,10
861,983,b'111',b'00002',1115,1700816456.8702266,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',1744.0,10
862,984,b'111',b'00010',1115,1700816456.8702266,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00c\xf0',838.0,10
863,1000,b'111',b'00012',1112,1700816456.9630277,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',667.0,10
864,1001,b'111',b'00006',1112,1700816456.9630277,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',533.0,10
865,1002,b'111',b'00009',1112,1700816456.9630277,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',1859.0,10
866,1003,b'111',b'00011',1112,1700816456.9630277,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',24696.0,10
867,1004,b'111',b'00005',1112,1700816456.9630277,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',321.0,10
868,1021,b'111',b'00007',1114,1700816485.283071,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00c\xf0',3341.0,10
869,1028,b'111',b'00003',1113,1700816485.3335154,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'48\x00c\xf0',3962.0,10
870,1029,b'111',b'00001',1113,1700816485.3335154,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'48\x00c\xf0',1369.0,10
871,1045,b'111',b'00010',1115,1700816485.4174836,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',814.0,10
872,1046,b'111',b'00008',1115,1700816485.4174836,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',15402.0,10
873,1047,b'111',b'00006',1115,1700816485.4174836,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',524.0,10
874,1048,b'111',b'00004',1115,1700816485.4174836,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',1216.0,10
875,1049,b'111',b'00002',1115,1700816485.4174836,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00c\xf0',1919.0,10
876,1065,b'111',b'00011',1112,1700816485.4989867,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',16910.0,10
877,1066,b'111',b'00005',1112,1700816485.4989867,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',321.0,10
878,1067,b'111',b'00012',1112,1700816485.4989867,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',635.0,10
879,1068,b'111',b'00006',1112,1700816485.4989867,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',524.0,10
880,1069,b'111',b'00009',1112,1700816485.4989867,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00c\xf0',1756.0,10
881,1087,b'111',b'00007',1114,1700816513.7996252,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00c\xf0',3341.0,10
882,1097,b'111',b'00007',1113,1700816513.8589325,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00c\xf0',3341.0,10
883,1098,b'111',b'00001',1113,1700816513.8589325,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00c\xf0',1505.0,10
884,1099,b'111',b'00005',1113,1700816513.8589325,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00c\xf0',325.0,10
885,1112,b'111',b'00004',1115,1700816513.926805,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00c\xf0',1173.0,10
886,1113,b'111',b'00002',1115,1700816513.926805,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00c\xf0',1949.0,10
887,1114,b'111',b'00008',1115,1700816513.926805,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00c\xf0',15402.0,10
888,1115,b'111',b'00010',1115,1700816513.926805,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00c\xf0',904.0,10
889,1134,b'111',b'00012',1112,1700816514.0138347,DRB.UEThpDl.UEID,-1.0,67.0,0.0,139.0,139.0,b'32\x00c\xf0',706.0,10
890,1135,b'111',b'00003',1112,1700816514.0138347,DRB.UEThpDl.UEID,-1.0,67.0,0.0,139.0,139.0,b'32\x00c\xf0',3599.0,10
891,1136,b'111',b'00004',1112,1700816514.0138347,DRB.UEThpDl.UEID,-1.0,67.0,0.0,139.0,139.0,b'32\x00c\xf0',1181.0,10
892,1137,b'111',b'00006',1112,1700816514.0138347,DRB.UEThpDl.UEID,-1.0,67.0,0.0,139.0,139.0,b'32\x00c\xf0',481.0,10
893,1138,b'111',b'00009',1112,1700816514.0138347,DRB.UEThpDl.UEID,-1.0,67.0,0.0,139.0,139.0,b'32\x00c\xf0',1680.0,10
894,1139,b'111',b'00011',1112,1700816514.0138347,DRB.UEThpDl.UEID,-1.0,67.0,0.0,139.0,139.0,b'32\x00c\xf0',16910.0,10
895,8,b'111',b'00005',1113,1700749202.0433657,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\x16 ',0.0,5
896,9,b'111',b'00003',1113,1700749202.0433657,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\x16 ',0.0,5
897,30,b'111',b'00001',1115,1700749202.1272762,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x15 ',0.0,5
898,31,b'111',b'00002',1115,1700749202.1272762,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x15 ',0.0,5
899,32,b'111',b'00003',1115,1700749202.1272762,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x15 ',0.0,5
900,33,b'111',b'00012',1115,1700749202.1272762,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x15 ',0.0,5
901,34,b'111',b'00010',1115,1700749202.1272762,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x15 ',0.0,5
