,Original index,pm-Containers.drbqci,pm-Containers.pDCPBytesDL,pm-Containers.pDCPBytesUL,pm-Containers.pLMN-Identity,pm-Containers.interface-type,list-of-matched-UEs.ueId,timestamp,Test ID
1674,534,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751491.250238,6
1675,535,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751491.250238,6
1676,536,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751491.250238,6
1677,537,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751491.250238,6
1678,538,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751491.250238,6
1679,539,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751491.2606096,6
1680,540,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751491.2606096,6
1681,585,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751515.6124566,6
1682,586,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751515.6124566,6
1683,587,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751515.6124566,6
1684,588,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751515.6263647,6
1685,589,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751515.6263647,6
1686,590,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751515.6263647,6
1687,591,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751515.6263647,6
1688,592,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751515.6263647,6
1689,593,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751515.6263647,6
1690,594,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751515.637624,6
1691,595,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751515.637624,6
1692,596,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751515.637624,6
1693,597,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751515.6487665,6
1694,648,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751544.0285351,6
1695,649,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751544.0285351,6
1696,650,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751544.0285351,6
1697,651,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751544.04309,6
1698,652,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751544.04309,6
1699,653,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751544.04309,6
1700,654,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751544.04309,6
1701,655,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751544.04309,6
1702,656,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751544.0555975,6
1703,657,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751544.0555975,6
1704,658,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751544.0555975,6
1705,659,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751544.0555975,6
1706,660,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751544.067136,6
1707,713,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751572.4942613,6
1708,714,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751572.4942613,6
1709,715,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751572.4942613,6
1710,716,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751572.4942613,6
1711,717,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751572.4942613,6
1712,718,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751572.5072129,6
1713,719,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751572.5072129,6
1714,720,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751572.5072129,6
1715,721,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751572.5072129,6
1716,722,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751572.5072129,6
1717,723,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751572.5192266,6
1718,768,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751596.8960023,6
1719,769,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751596.9109163,6
1720,770,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751596.9109163,6
1721,771,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751596.9109163,6
1722,772,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751596.9109163,6
1723,773,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751596.9109163,6
1724,774,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751596.9109163,6
1725,775,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751596.9235222,6
1726,776,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751596.9235222,6
1727,777,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751596.9235222,6
1728,778,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751596.93528,6
1729,823,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751629.3893335,6
1730,824,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751629.3893335,6
1731,825,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751629.4038143,6
1732,826,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751629.4038143,6
1733,827,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751629.4038143,6
1734,828,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751629.4038143,6
1735,829,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751629.4038143,6
1736,830,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751629.4038143,6
1737,831,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751629.4163642,6
1738,832,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751629.4163642,6
1739,833,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751629.4163642,6
1740,834,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751629.4279776,6
1741,883,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751657.821588,6
1742,884,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751657.821588,6
1743,885,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751657.8390515,6
1744,886,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751657.8390515,6
1745,887,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751657.8390515,6
1746,888,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751657.8390515,6
1747,889,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751657.8390515,6
1748,890,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751657.852768,6
1749,891,0.0,0.0,0.0,b'111',x2-u,b'00008',1700751657.852768,6
1750,892,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751657.852768,6
1751,893,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751657.852768,6
1752,894,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751657.8667254,6
1753,943,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751686.2929292,6
1754,944,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751686.2929292,6
1755,945,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751686.3087764,6
1756,946,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751686.3087764,6
1757,947,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751686.3087764,6
1758,948,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751686.3087764,6
1759,949,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751686.3087764,6
1760,950,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751686.3222735,6
1761,951,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751686.3222735,6
1762,952,0.0,0.0,0.0,b'111',x2-u,b'00008',1700751686.3222735,6
1763,953,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751686.3222735,6
1764,954,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751686.3348656,6
1765,1003,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751714.7646492,6
1766,1004,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751714.7646492,6
1767,1005,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751714.7802188,6
1768,1006,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751714.7802188,6
1769,1007,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751714.7802188,6
1770,1008,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751714.7802188,6
1771,1009,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751714.7802188,6
1772,1010,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751714.7945375,6
1773,1011,0.0,0.0,0.0,b'111',x2-u,b'00008',1700751714.7945375,6
1774,1012,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751714.7945375,6
1775,1013,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751714.7945375,6
1776,1014,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751714.7945375,6
1777,1015,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751714.8079271,6
1778,1068,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751747.2940035,6
1779,1069,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751747.2940035,6
1780,1070,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751747.2940035,6
1781,1071,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751747.3103628,6
1782,1072,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751747.3103628,6
1783,1073,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751747.3103628,6
1784,1074,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751747.3103628,6
1785,1075,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751747.3103628,6
1786,1076,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751747.3103628,6
1787,1077,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751747.325115,6
1788,1078,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751747.325115,6
1789,1079,0.0,0.0,0.0,b'111',x2-u,b'00008',1700751747.325115,6
1790,1080,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751747.325115,6
1791,1081,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751747.3389702,6
1792,0,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815357.2507815,9
1793,1,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815357.2507815,9
1794,2,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815357.2507815,9
1795,3,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815357.2507815,9
1796,4,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815357.2507815,9
1797,23,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815357.348591,9
1798,24,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815357.348591,9
1799,25,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815357.348591,9
1800,26,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815357.348591,9
1801,27,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815357.348591,9
1802,48,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815357.4254482,9
1803,49,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815357.4254482,9
1804,58,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815381.5581372,9
1805,59,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815381.5581372,9
1806,60,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815381.5581372,9
1807,61,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815381.5581372,9
1808,62,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815381.5581372,9
1809,63,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815381.5677617,9
1810,64,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815381.5677617,9
1811,65,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815381.5677617,9
1812,66,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815381.5677617,9
1813,67,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815381.5677617,9
1814,68,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815381.5677617,9
1815,113,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815409.8703332,9
1816,114,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815409.8703332,9
1817,115,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815409.8703332,9
1818,116,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815409.8703332,9
1819,117,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815409.879854,9
1820,118,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815409.879854,9
1821,119,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815409.879854,9
1822,120,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815409.879854,9
1823,121,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815409.879854,9
1824,122,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815409.879854,9
1825,123,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815409.879854,9
1826,168,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815438.194729,9
1827,169,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815438.194729,9
1828,170,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815438.194729,9
1829,171,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815438.194729,9
1830,172,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815438.2049503,9
1831,173,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815438.2049503,9
1832,174,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815438.2049503,9
1833,175,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815438.2049503,9
1834,176,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815438.2049503,9
1835,177,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815438.2049503,9
1836,178,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815438.2049503,9
1837,179,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815438.2049503,9
1838,228,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815466.5370903,9
1839,229,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815466.5370903,9
1840,230,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815466.5370903,9
1841,231,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815466.5493314,9
1842,232,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815466.5493314,9
1843,233,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815466.5493314,9
1844,234,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815466.5493314,9
1845,235,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815466.5493314,9
1846,236,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815466.5493314,9
1847,237,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815466.5493314,9
1848,238,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815466.5493314,9
1849,283,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815494.8909705,9
1850,284,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815494.8909705,9
1851,285,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815494.8909705,9
1852,286,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815494.8909705,9
1853,287,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815494.9025855,9
1854,288,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815494.9025855,9
1855,289,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815494.9025855,9
1856,290,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815494.9025855,9
1857,291,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815494.9025855,9
1858,292,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815494.9025855,9
1859,293,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815494.9025855,9
1860,294,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815494.9025855,9
1861,343,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815523.2792387,9
1862,344,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815523.2792387,9
1863,345,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815523.2792387,9
1864,346,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815523.2909968,9
1865,347,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815523.2909968,9
1866,348,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815523.2909968,9
1867,349,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815523.2909968,9
1868,350,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815523.2909968,9
1869,351,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815523.2909968,9
1870,352,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815523.2909968,9
1871,353,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815523.2909968,9
1872,354,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815523.3026605,9
1873,403,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815547.6571214,9
1874,404,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815547.6571214,9
1875,405,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815547.6571214,9
1876,406,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815547.6571214,9
1877,407,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815547.670849,9
1878,408,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815547.670849,9
1879,409,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815547.670849,9
1880,410,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815547.670849,9
1881,411,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815547.670849,9
1882,412,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815547.670849,9
1883,413,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815547.670849,9
1884,414,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815547.670849,9
1885,463,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815576.0736887,9
1886,464,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815576.0736887,9
1887,465,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815576.0736887,9
1888,466,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815576.0736887,9
1889,467,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815576.0854876,9
1890,468,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815576.0854876,9
1891,469,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815576.0854876,9
1892,470,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815576.0854876,9
1893,471,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815576.0854876,9
1894,472,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815576.0854876,9
1895,473,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815576.0854876,9
1896,474,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815576.0854876,9
1897,475,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815576.0954435,9
1898,526,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815600.4597857,9
1899,527,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815600.4597857,9
1900,528,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815600.4747202,9
1901,529,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815600.4747202,9
1902,530,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815600.4747202,9
1903,531,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815600.4747202,9
1904,532,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815600.4747202,9
1905,533,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815600.4747202,9
1906,534,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815600.4747202,9
1907,535,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815600.4872396,9
1908,536,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815600.4872396,9
1909,581,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815628.850676,9
1910,582,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815628.864749,9
1911,583,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815628.864749,9
1912,584,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815628.864749,9
1913,585,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815628.877479,9
1914,586,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815628.877479,9
1915,587,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815628.877479,9
1916,588,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815628.877479,9
1917,589,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815628.877479,9
1918,590,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815628.877479,9
1919,591,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815628.8889992,9
1920,592,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815628.8889992,9
1921,641,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815657.2574694,9
1922,642,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815657.272479,9
1923,643,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815657.272479,9
1924,644,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815657.272479,9
1925,645,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815657.272479,9
1926,646,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815657.2860105,9
1927,647,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815657.2860105,9
1928,648,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815657.2860105,9
1929,649,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815657.2860105,9
1930,650,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815657.2860105,9
1931,651,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815657.2986712,9
1932,652,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815657.2986712,9
1933,653,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815657.2986712,9
1934,706,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815685.703982,9
1935,707,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815685.7195835,9
1936,708,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815685.7195835,9
1937,709,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815685.7195835,9
1938,710,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815685.7195835,9
1939,711,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815685.7195835,9
1940,712,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815685.7328932,9
1941,713,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815685.7328932,9
1942,714,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815685.7328932,9
1943,715,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815685.7328932,9
1944,716,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815685.7328932,9
1945,761,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815710.0959146,9
1946,762,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815710.1093633,9
1947,763,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815710.1093633,9
1948,764,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815710.1093633,9
1949,765,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815710.123715,9
1950,766,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815710.123715,9
1951,767,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815710.123715,9
1952,768,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815710.123715,9
1953,769,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815710.123715,9
1954,770,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815710.123715,9
1955,771,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815714.1590035,9
1956,816,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815738.5253282,9
1957,817,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815738.5399327,9
1958,818,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815738.5399327,9
1959,819,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815738.5399327,9
1960,820,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815738.5532827,9
1961,821,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815738.5532827,9
1962,822,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815738.5532827,9
1963,823,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815738.5532827,9
1964,824,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815738.5532827,9
1965,825,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815738.5532827,9
1966,826,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815738.5655377,9
1967,827,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815738.5655377,9
1968,876,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815771.0036285,9
1969,877,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815771.018299,9
1970,878,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815771.018299,9
1971,879,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815771.018299,9
1972,880,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815771.018299,9
1973,881,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815771.0325797,9
1974,882,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815771.0325797,9
1975,883,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815771.0325797,9
1976,884,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815771.0325797,9
1977,885,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815771.0325797,9
1978,886,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815771.0465422,9
1979,887,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815771.0465422,9
1980,936,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815799.4758728,9
1981,937,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815799.4983544,9
1982,938,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815799.4983544,9
1983,939,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815799.4983544,9
1984,940,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815799.4983544,9
1985,941,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815799.5144043,9
1986,942,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815799.5144043,9
1987,943,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815799.5144043,9
1988,944,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815799.5144043,9
1989,945,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815799.5144043,9
1990,946,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815799.527985,9
1991,947,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815799.527985,9
1992,996,0.0,0.0,0.0,b'111',x2-u,b'00007',1700815827.9693727,9
1993,997,0.0,0.0,0.0,b'111',x2-u,b'00002',1700815827.9857168,9
1994,998,0.0,0.0,0.0,b'111',x2-u,b'00008',1700815827.9857168,9
1995,999,0.0,0.0,0.0,b'111',x2-u,b'00010',1700815827.9857168,9
1996,1000,0.0,0.0,0.0,b'111',x2-u,b'00004',1700815827.9857168,9
1997,1001,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815827.9857168,9
1998,1002,0.0,0.0,0.0,b'111',x2-u,b'00012',1700815828.0003805,9
1999,1003,0.0,0.0,0.0,b'111',x2-u,b'00009',1700815828.0003805,9
2000,1004,0.0,0.0,0.0,b'111',x2-u,b'00011',1700815828.0003805,9
2001,1005,0.0,0.0,0.0,b'111',x2-u,b'00006',1700815828.0003805,9
2002,1006,0.0,0.0,0.0,b'111',x2-u,b'00005',1700815828.0003805,9
2003,1007,0.0,0.0,0.0,b'111',x2-u,b'00003',1700815828.0143547,9
2004,1008,0.0,0.0,0.0,b'111',x2-u,b'00001',1700815828.0143547,9
