,UE ID,Cell object ID,Timestamp,Number of active UEs,RRC Event,UE Performance Measurement type,Neighbor cells SINR,Neighbor cell physical cell ID,Test ID
4992,b'00006',NRCellCU,223.05618047714233,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
4993,b'00006',NRCellCU,223.05618047714233,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
4994,b'00012',NRCellCU,223.05618047714233,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,8
4995,b'00012',NRCellCU,223.05618047714233,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,8
4996,b'00002',NRCellCU,251.3295385837555,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,8
4997,b'00004',NRCellCU,251.3295385837555,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,55.0,2.0,8
4998,b'00002',NRCellCU,251.3295385837555,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,8
4999,b'00004',NRCellCU,251.3295385837555,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,3.0,8
5000,b'00004',NRCellCU,251.3295385837555,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5001,b'00002',NRCellCU,251.3295385837555,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,8
5002,b'00005',NRCellCU,251.37583756446838,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,2.0,8
5003,b'00005',NRCellCU,251.37583756446838,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5004,b'00001',NRCellCU,251.37583756446838,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,8
5005,b'00001',NRCellCU,251.37583756446838,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,8
5006,b'00001',NRCellCU,251.37583756446838,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,5.0,8
5007,b'00005',NRCellCU,251.37583756446838,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,5.0,8
5008,b'00010',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5009,b'00007',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5010,b'00007',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,3.0,8
5011,b'00010',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,4.0,8
5012,b'00010',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,8
5013,b'00012',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,8
5014,b'00007',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,4.0,8
5015,b'00012',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5016,b'00003',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,8
5017,b'00003',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,8
5018,b'00011',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,5.0,8
5019,b'00003',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,5.0,8
5020,b'00012',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,3.0,8
5021,b'00006',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5022,b'00006',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5023,b'00006',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,5.0,8
5024,b'00009',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5025,b'00009',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,4.0,8
5026,b'00009',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,8
5027,b'00011',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5028,b'00011',NRCellCU,251.46828055381775,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,3.0,8
5029,b'00003',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,8
5030,b'00003',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,2.0,8
5031,b'00004',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,3.0,8
5032,b'00004',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,47.0,2.0,8
5033,b'00002',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,8
5034,b'00002',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,8
5035,b'00004',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,8
5036,b'00002',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,8
5037,b'00003',NRCellCU,275.7315948009491,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5038,b'00001',NRCellCU,275.78475284576416,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,8
5039,b'00005',NRCellCU,275.78475284576416,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5040,b'00005',NRCellCU,275.78475284576416,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,8
5041,b'00010',NRCellCU,275.78475284576416,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,,,8
5042,b'00001',NRCellCU,275.78475284576416,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,2.0,8
5043,b'00005',NRCellCU,275.78475284576416,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,5.0,8
5044,b'00001',NRCellCU,275.78475284576416,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,5.0,8
5045,b'00012',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,3.0,8
5046,b'00011',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,5.0,8
5047,b'00011',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,3.0,8
5048,b'00009',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5049,b'00012',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5050,b'00012',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,8
5051,b'00010',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,3.0,8
5052,b'00009',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,8
5053,b'00003',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5054,b'00006',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5055,b'00006',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,3.0,8
5056,b'00006',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,5.0,8
5057,b'00003',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,5.0,8
5058,b'00003',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,8
5059,b'00010',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,4.0,8
5060,b'00010',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,5.0,8
5061,b'00009',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,3.0,8
5062,b'00011',NRCellCU,275.86734080314636,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5063,b'00007',NRCellCU,275.9069712162018,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5064,b'00007',NRCellCU,275.9069712162018,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,2.0,8
5065,b'00007',NRCellCU,275.9069712162018,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5066,b'00010',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,4.0,8
5067,b'00002',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,4.0,8
5068,b'00002',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,8
5069,b'00010',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,68.0,2.0,8
5070,b'00003',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5071,b'00004',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5072,b'00003',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,8
5073,b'00004',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5074,b'00004',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,50.0,2.0,8
5075,b'00010',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5076,b'00002',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,3.0,8
5077,b'00003',NRCellCU,304.1823468208313,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,2.0,8
5078,b'00010',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,42.0,5.0,8
5079,b'00005',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,5.0,8
5080,b'00005',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,2.0,8
5081,b'00010',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,4.0,8
5082,b'00010',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,2.0,8
5083,b'00001',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,8
5084,b'00001',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,8
5085,b'00001',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,5.0,8
5086,b'00005',NRCellCU,304.23693108558655,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5087,b'00006',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,5.0,8
5088,b'00009',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,8
5089,b'00011',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,8
5090,b'00005',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,8
5091,b'00005',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,5.0,8
5092,b'00012',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,8
5093,b'00006',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5094,b'00012',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,8
5095,b'00006',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,3.0,8
5096,b'00012',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,5.0,8
5097,b'00011',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5098,b'00009',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,5.0,8
5099,b'00009',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,3.0,8
5100,b'00005',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5101,b'00011',NRCellCU,304.3118133544922,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,8
5102,b'00007',NRCellCU,304.3518385887146,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5103,b'00007',NRCellCU,304.3518385887146,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5104,b'00007',NRCellCU,304.3518385887146,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,2.0,8
5105,b'00001',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,2.0,8
5106,b'00001',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,8
5107,b'00003',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,42.0,2.0,8
5108,b'00004',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5109,b'00004',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5110,b'00003',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,8
5111,b'00002',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,2.0,8
5112,b'00004',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,50.0,2.0,8
5113,b'00003',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,8
5114,b'00010',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,2.0,8
5115,b'00001',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5116,b'00010',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,3.0,8
5117,b'00002',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,3.0,8
5118,b'00010',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,4.0,8
5119,b'00002',NRCellCU,332.6608486175537,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,4.0,8
5120,b'00009',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,3.0,8
5121,b'00005',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,5.0,8
5122,b'00005',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5123,b'00012',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,8
5124,b'00012',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,8
5125,b'00012',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,8
5126,b'00006',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5127,b'00009',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,8
5128,b'00011',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,5.0,8
5129,b'00011',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,8
5130,b'00006',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,5.0,8
5131,b'00006',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5132,b'00009',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,5.0,8
5133,b'00005',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,8
5134,b'00011',NRCellCU,332.7354531288147,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5135,b'00007',NRCellCU,332.77335000038147,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5136,b'00007',NRCellCU,332.77335000038147,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,8
5137,b'00007',NRCellCU,332.77335000038147,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,3.0,8
5138,b'00004',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5139,b'00002',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,8
5140,b'00002',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,4.0,8
5141,b'00004',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,49.0,2.0,8
5142,b'00002',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,2.0,8
5143,b'00010',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,2.0,8
5144,b'00004',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5145,b'00010',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,3.0,8
5146,b'00010',NRCellCU,357.03261399269104,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,4.0,8
5147,b'00001',NRCellCU,357.0691385269165,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,8
5148,b'00001',NRCellCU,357.0691385269165,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,5.0,8
5149,b'00001',NRCellCU,357.0691385269165,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,2.0,8
5150,b'00005',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,8
5151,b'00012',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,3.0,8
5152,b'00005',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,5.0,8
5153,b'00012',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,5.0,8
5154,b'00005',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5155,b'00003',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,8
5156,b'00006',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5157,b'00011',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,3.0,8
5158,b'00006',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5159,b'00006',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,5.0,8
5160,b'00011',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,5.0,8
5161,b'00011',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5162,b'00009',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,4.0,8
5163,b'00009',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,8
5164,b'00012',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5165,b'00003',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,5.0,8
5166,b'00003',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,3.0,8
5167,b'00009',NRCellCU,357.14870142936707,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,5.0,8
5168,b'00007',NRCellCU,357.189471244812,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,2.0,8
5169,b'00007',NRCellCU,357.189471244812,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5170,b'00007',NRCellCU,357.189471244812,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,3.0,8
5171,b'00002',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,8
5172,b'00010',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,4.0,8
5173,b'00010',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,3.0,8
5174,b'00010',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,2.0,8
5175,b'00002',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,8
5176,b'00002',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,2.0,8
5177,b'00004',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,2.0,8
5178,b'00004',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5179,b'00004',NRCellCU,385.4795866012573,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5180,b'00001',NRCellCU,385.5303249359131,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,4.0,8
5181,b'00003',NRCellCU,385.5303249359131,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,8
5182,b'00001',NRCellCU,385.5303249359131,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,2.0,8
5183,b'00003',NRCellCU,385.5303249359131,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,8
5184,b'00001',NRCellCU,385.5303249359131,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,5.0,8
5185,b'00003',NRCellCU,385.5303249359131,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,4.0,8
5186,b'00005',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,3.0,8
5187,b'00012',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,8
5188,b'00006',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5189,b'00003',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,4.0,8
5190,b'00005',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,5.0,8
5191,b'00005',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
5192,b'00003',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,8
5193,b'00009',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,8
5194,b'00003',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,8
5195,b'00011',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,8
5196,b'00011',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,5.0,8
5197,b'00009',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,8
5198,b'00009',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,5.0,8
5199,b'00011',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,8
5200,b'00006',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,8
5201,b'00012',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,5.0,8
5202,b'00012',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,8
5203,b'00006',NRCellCU,385.6150104999542,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5204,b'00007',NRCellCU,385.656046628952,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,2.0,8
5205,b'00007',NRCellCU,385.656046628952,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,8
5206,b'00007',NRCellCU,385.656046628952,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,3.0,8
5207,b'00004',NRCellCU,417.983745098114,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,8
5208,b'00008',NRCellCU,417.983745098114,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,3.0,8
5209,b'00008',NRCellCU,417.983745098114,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,8
5210,b'00008',NRCellCU,417.983745098114,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,2.0,8
5211,b'00004',NRCellCU,417.983745098114,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,8
5212,b'00002',NRCellCU,417.983745098114,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,8
