,UE ID,Cell object ID,Timestamp,Number of active UEs,RRC Event,UE Performance Measurement type,Neighbor cells SINR,Neighbor cell physical cell ID,Test ID
5188,b'00011',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,6
5189,b'00009',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,6
5190,b'00012',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,6
5191,b'00006',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5192,b'00012',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,6
5193,b'00005',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5194,b'00006',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5195,b'00005',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,3.0,6
5196,b'00005',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,5.0,6
5197,b'00011',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,6
5198,b'00012',NRCellCU,1700751629.540079,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,5.0,6
5199,b'00010',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,3.0,6
5200,b'00010',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,2.0,6
5201,b'00002',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,2.0,6
5202,b'00004',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5203,b'00004',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,2.0,6
5204,b'00002',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,6
5205,b'00002',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,6
5206,b'00010',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,4.0,6
5207,b'00004',NRCellCU,1700751629.5948677,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5208,b'00007',NRCellCU,1700751629.629826,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,2.0,6
5209,b'00007',NRCellCU,1700751629.629826,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,3.0,6
5210,b'00007',NRCellCU,1700751629.629826,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,6
5211,b'00012',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,6
5212,b'00012',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5213,b'00012',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,48.0,5.0,6
5214,b'00005',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,6
5215,b'00009',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,3.0,6
5216,b'00011',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,5.0,6
5217,b'00011',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,6
5218,b'00009',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,5.0,6
5219,b'00006',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5220,b'00009',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,4.0,6
5221,b'00006',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5222,b'00011',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,6
5223,b'00006',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,5.0,6
5224,b'00005',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5225,b'00005',NRCellCU,1700751657.9294162,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,5.0,6
5226,b'00001',NRCellCU,1700751657.9807017,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,4.0,6
5227,b'00001',NRCellCU,1700751657.9807017,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,6
5228,b'00003',NRCellCU,1700751657.9807017,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,5.0,6
5229,b'00003',NRCellCU,1700751657.9807017,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,2.0,6
5230,b'00001',NRCellCU,1700751657.9807017,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,6
5231,b'00003',NRCellCU,1700751657.9807017,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,6
5232,b'00004',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,6
5233,b'00010',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,2.0,6
5234,b'00008',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,3.0,6
5235,b'00002',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,3.0,6
5236,b'00008',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,4.0,6
5237,b'00008',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,2.0,6
5238,b'00004',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5239,b'00004',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5240,b'00010',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,3.0,6
5241,b'00010',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,4.0,6
5242,b'00002',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,2.0,6
5243,b'00002',NRCellCU,1700751658.0481985,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5244,b'00007',NRCellCU,1700751658.0907686,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,6
5245,b'00007',NRCellCU,1700751658.0907686,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,2.0,6
5246,b'00007',NRCellCU,1700751658.0907686,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,3.0,6
5247,b'00011',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,6
5248,b'00005',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5249,b'00009',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,6
5250,b'00011',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,6
5251,b'00006',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5252,b'00005',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,6
5253,b'00011',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,6
5254,b'00009',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,6
5255,b'00005',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,6
5256,b'00012',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,5.0,6
5257,b'00012',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,6
5258,b'00006',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5259,b'00006',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,5.0,6
5260,b'00012',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,6
5261,b'00009',NRCellCU,1700751686.3911262,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,5.0,6
5262,b'00001',NRCellCU,1700751686.44183,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,5.0,6
5263,b'00001',NRCellCU,1700751686.44183,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,6
5264,b'00003',NRCellCU,1700751686.44183,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,6
5265,b'00003',NRCellCU,1700751686.44183,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,5.0,6
5266,b'00003',NRCellCU,1700751686.44183,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,2.0,6
5267,b'00001',NRCellCU,1700751686.44183,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,4.0,6
5268,b'00008',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,4.0,6
5269,b'00008',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,3.0,6
5270,b'00004',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,2.0,6
5271,b'00004',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5272,b'00004',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5273,b'00008',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,2.0,6
5274,b'00002',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,6
5275,b'00002',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,3.0,6
5276,b'00002',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,1.0,4.0,6
5277,b'00010',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,4.0,6
5278,b'00010',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,6
5279,b'00010',NRCellCU,1700751686.5100973,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,2.0,6
5280,b'00007',NRCellCU,1700751686.5520802,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5281,b'00007',NRCellCU,1700751686.5520802,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,6
5282,b'00007',NRCellCU,1700751686.5520802,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,6
5283,b'00003',NRCellCU,1700751714.8404896,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,6
5284,b'00003',NRCellCU,1700751714.8404896,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,2.0,6
5285,b'00003',NRCellCU,1700751714.8404896,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,4.0,6
5286,b'00001',NRCellCU,1700751714.8404896,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,4.0,6
5287,b'00001',NRCellCU,1700751714.8404896,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,5.0,6
5288,b'00001',NRCellCU,1700751714.8404896,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,2.0,6
5289,b'00006',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,2.0,6
5290,b'00004',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,46.0,2.0,6
5291,b'00004',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5292,b'00008',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,4.0,6
5293,b'00010',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,2.0,6
5294,b'00010',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,3.0,6
5295,b'00010',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,4.0,6
5296,b'00006',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5297,b'00006',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5298,b'00008',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,3.0,6
5299,b'00004',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5300,b'00008',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,2.0,6
5301,b'00002',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,6
5302,b'00002',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,6
5303,b'00002',NRCellCU,1700751714.9151385,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,2.0,6
5304,b'00011',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,5.0,6
5305,b'00011',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,3.0,6
5306,b'00009',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,3.0,6
5307,b'00006',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5308,b'00005',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,6
5309,b'00011',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,6
5310,b'00005',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5311,b'00005',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,5.0,6
5312,b'00009',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,4.0,6
5313,b'00009',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,5.0,6
5314,b'00012',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,3.0,6
5315,b'00012',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,5.0,6
5316,b'00006',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5317,b'00006',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,6
5318,b'00012',NRCellCU,1700751714.9918118,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,4.0,6
5319,b'00007',NRCellCU,1700751715.0334675,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,6
5320,b'00007',NRCellCU,1700751715.0334675,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5321,b'00007',NRCellCU,1700751715.0334675,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,6
5322,b'00005',NRCellCU,1700751747.3766446,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,76.0,2.0,6
5323,b'00005',NRCellCU,1700751747.3766446,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5324,b'00001',NRCellCU,1700751747.3766446,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,6
5325,b'00007',NRCellCU,1700751747.3766446,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,,,6
5326,b'00001',NRCellCU,1700751747.3766446,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,6
5327,b'00001',NRCellCU,1700751747.3766446,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,2.0,6
5328,b'00005',NRCellCU,1700751747.3766446,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,5.0,6
5329,b'00003',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,3.0,6
5330,b'00012',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,5.0,6
5331,b'00012',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,6
5332,b'00012',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,6
5333,b'00011',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,4.0,6
5334,b'00009',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,5.0,6
5335,b'00009',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,3.0,6
5336,b'00011',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,6
5337,b'00011',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,3.0,6
5338,b'00006',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,6
5339,b'00004',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5340,b'00004',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,5.0,6
5341,b'00003',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,4.0,6
5342,b'00006',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5343,b'00006',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5344,b'00004',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5345,b'00009',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,4.0,6
5346,b'00003',NRCellCU,1700751747.4575603,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,5.0,6
5347,b'00004',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,6
5348,b'00008',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,4.0,6
5349,b'00002',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,6
5350,b'00010',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,4.0,6
5351,b'00010',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,6
5352,b'00008',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,2.0,6
5353,b'00002',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,3.0,6
5354,b'00010',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,3.0,6
5355,b'00004',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,36.0,2.0,6
5356,b'00008',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,3.0,6
5357,b'00004',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,6
5358,b'00002',NRCellCU,1700751747.5250018,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,2.0,6
5359,b'00007',NRCellCU,1700751747.5665326,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,3.0,6
5360,b'00007',NRCellCU,1700751747.5665326,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,6
5361,b'00007',NRCellCU,1700751747.5665326,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,2.0,6
5362,b'00010',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,9
5363,b'00001',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,9
5364,b'00001',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,9
5365,b'00012',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,45.0,2.0,9
5366,b'00002',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,9
5367,b'00002',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,2.0,9
5368,b'00002',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,3.0,9
5369,b'00001',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,9
5370,b'00010',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,2.0,9
5371,b'00010',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,4.0,9
5372,b'00012',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,9
5373,b'00012',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,3.0,9
5374,b'00003',NRCellCU,1700815357.3049672,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,,,9
5375,b'00009',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,9
5376,b'00006',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,9
5377,b'00006',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,5.0,9
5378,b'00007',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,9
5379,b'00007',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,9
5380,b'00007',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,9
5381,b'00011',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,3.0,9
5382,b'00004',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,55.0,5.0,9
5383,b'00004',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,9
5384,b'00004',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,9
5385,b'00006',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,9
5386,b'00009',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,4.0,9
5387,b'00011',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,5.0,9
5388,b'00011',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,9
5389,b'00009',NRCellCU,1700815357.403504,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,3.0,9
5390,b'00005',NRCellCU,1700815357.4510105,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,9
5391,b'00005',NRCellCU,1700815357.4510105,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,2.0,9
5392,b'00005',NRCellCU,1700815357.4510105,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,5.0,9
5393,b'00003',NRCellCU,1700815357.4510105,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,9
5394,b'00003',NRCellCU,1700815357.4510105,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,47.0,5.0,9
5395,b'00003',NRCellCU,1700815357.4510105,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,2.0,9
5396,b'00010',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,9
5397,b'00012',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,9
5398,b'00002',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,9
5399,b'00002',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,2.0,9
5400,b'00012',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,2.0,9
5401,b'00010',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,4.0,9
5402,b'00012',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,9
5403,b'00010',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,2.0,9
5404,b'00001',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,9
5405,b'00002',NRCellCU,1700815381.6445394,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,9
